Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-16 00:00:00-04:00,151.60548629159945,158.38353869359048,142.42873536288815,145.3250732421875,39120400,0.0,0.0
2020-03-17 00:00:00-04:00,150.03290101106796,153.21788713204242,139.34327568073533,148.71908569335938,34255600,0.0,0.0
2020-03-18 00:00:00-04:00,139.09444469421217,147.4848929948495,136.4568816926054,146.2706298828125,37553100,0.0,0.0
2020-03-19 00:00:00-04:00,145.93221038975346,159.1797716276007,144.12075578707334,152.41168212890625,39862300,0.0,0.0
2020-03-20 00:00:00-04:00,155.28815257849305,158.52290762310105,147.30576818522516,149.02764892578125,32568400,0.0,0.0
2020-03-23 00:00:00-04:00,148.95796851406902,151.59553164206548,141.58272419240208,147.40528869628906,29830800,0.0,0.0
2020-03-24 00:00:00-04:00,154.4819309846351,160.55330733873305,151.85431558698232,160.224853515625,30440400,0.0,0.0
2020-03-25 00:00:00-04:00,158.17451291612159,162.22542805261037,152.3420012567321,155.47723388671875,35184300,0.0,0.0
2020-03-26 00:00:00-04:00,157.5076568360479,163.23068386168626,156.28343095950427,162.5737762451172,26556800,0.0,0.0
2020-03-27 00:00:00-04:00,157.4578784500618,159.33901182494623,154.0240654879343,156.0544891357422,24879900,0.0,0.0
2020-03-30 00:00:00-04:00,158.43329256148604,165.96778961058044,157.31855124829713,165.17153930664062,22515200,0.0,0.0
2020-03-31 00:00:00-04:00,164.70373241089197,170.12816353356015,163.42973808000806,166.01754760742188,23676300,0.0,0.0
2020-04-01 00:00:00-04:00,160.86186245632155,163.37999342987356,157.29865382162922,158.85134887695312,19507600,0.0,0.0
2020-04-02 00:00:00-04:00,158.35368721548863,160.5931327375902,155.18859631356824,157.4479522705078,20886300,0.0,0.0
2020-04-03 00:00:00-04:00,156.41281041288232,157.1692550072165,150.12246514317698,153.4567413330078,25983300,0.0,0.0
2020-04-06 00:00:00-04:00,159.3987440639469,165.42036707229104,157.76643777023222,164.77342224121094,28453600,0.0,0.0
2020-04-07 00:00:00-04:00,170.98414664464016,172.57664730782005,165.23126115940093,168.0380401611328,31411900,0.0,0.0
2020-04-08 00:00:00-04:00,170.44667811396883,174.17908712376376,166.95314874819678,173.46246337890625,21664200,0.0,0.0
2020-04-09 00:00:00-04:00,175.07484017881745,176.24931265023898,170.76516574209208,174.36817932128906,23534300,0.0,0.0
2020-04-13 00:00:00-04:00,172.85533614021418,174.17909911596095,168.65513036369802,173.97007751464844,19355400,0.0,0.0
2020-04-14 00:00:00-04:00,178.14041116484162,180.3798565480623,175.79148117761952,177.33421325683594,21011800,0.0,0.0
2020-04-15 00:00:00-04:00,174.36821298279,177.35414044245383,172.00933514956353,176.13986206054688,17423000,0.0,0.0
2020-04-16 00:00:00-04:00,177.11525550488224,177.21479249212575,171.7007714426145,175.42323303222656,23593200,0.0,0.0
2020-04-17 00:00:00-04:00,178.35939482780842,179.4343305213368,175.83131629490424,178.3992156982422,20974800,0.0,0.0
2020-04-20 00:00:00-04:00,176.57780695551637,179.65330870616447,175.94080968171988,177.40391540527344,16110700,0.0,0.0
2020-04-21 00:00:00-04:00,174.427932597606,174.55732765002583,167.55034256608744,169.99880981445312,24850500,0.0,0.0
2020-04-22 00:00:00-04:00,177.6129063309754,183.91321477323393,177.30436293910685,181.42494201660156,33242000,0.0,0.0
2020-04-23 00:00:00-04:00,183.2164886398873,186.17255768324173,182.2908433417327,184.26156616210938,21426600,0.0,0.0
2020-04-24 00:00:00-04:00,182.3704800533545,189.51680720691496,179.98174431557817,189.17840576171875,28792000,0.0,0.0
2020-04-27 00:00:00-04:00,191.7562357103601,192.84111887613932,186.53086345694214,186.6204376220703,29197800,0.0,0.0
2020-04-28 00:00:00-04:00,187.77501388002332,188.31247409856712,181.70362244293133,182.05198669433594,21731000,0.0,0.0
2020-04-29 00:00:00-04:00,190.0343657537774,195.98632531267825,189.10873554858563,193.27908325195312,45954500,0.0,0.0
2020-04-30 00:00:00-04:00,205.9493498702122,208.70636023218432,200.62445548574865,203.74972534179688,46230100,0.0,0.0
2020-05-01 00:00:00-04:00,200.6543269554362,206.30767553165344,198.11628563304635,201.32118225097656,30415600,0.0,0.0
2020-05-04 00:00:00-04:00,199.26087293125784,204.94409440774302,197.82762543939134,204.29713439941406,19250700,0.0,0.0
2020-05-05 00:00:00-04:00,206.04891009257037,209.3931495350647,205.53134506806654,206.0986785888672,21071200,0.0,0.0
2020-05-06 00:00:00-04:00,207.14371644303657,210.60740290220983,205.69057372212853,207.49208068847656,21857000,0.0,0.0
2020-05-07 00:00:00-04:00,210.16947539367143,210.6074138321944,208.0594097523528,210.2689971923828,15152000,0.0,0.0
2020-05-08 00:00:00-04:00,211.24439723347044,212.2098482223499,209.86091826804685,211.3538818359375,12506000,0.0,0.0
